"iso_a0","adm_0_name","adm_1_name","adm_2_name","gaul_level","fao_gaul_code","t_res","calendar_start_date","calendar_end_date","year","dengue_total","case_definition_standardised"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-06-23,2024-06-29,2024,461,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-06-30,2024-07-06,2024,383,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-07-07,2024-07-13,2024,286,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-07-14,2024-07-20,2024,280,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-07-21,2024-07-27,2024,214,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-07-28,2024-08-03,2024,236,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-08-04,2024-08-10,2024,184,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-08-11,2024-08-17,2024,163,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-08-18,2024-08-24,2024,178,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-08-25,2024-08-31,2024,141,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-09-01,2024-09-07,2024,139,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-09-08,2024-09-14,2024,163,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-09-15,2024-09-21,2024,159,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-09-22,2024-09-28,2024,162,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-09-29,2024-10-05,2024,141,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-10-06,2024-10-12,2024,151,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-10-13,2024-10-19,2024,148,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-10-20,2024-10-26,2024,163,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-10-27,2024-11-02,2024,183,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-11-03,2024-11-09,2024,204,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-11-10,2024-11-16,2024,122,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-11-17,2024-11-23,2024,149,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-11-24,2024-11-30,2024,187,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-12-01,2024-12-07,2024,171,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-12-08,2024-12-14,2024,167,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-12-15,2024-12-21,2024,126,"probable"
"BRA","brazil","rio de janeiro","rio de janeiro","adm2",9961,"week",2024-12-22,2024-12-28,2024,54,"probable"
"COL","colombia","valle","cali","adm2",14374,"week",2006-12-31,2007-01-06,2006,7,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-01-14,2007-01-20,2007,3,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-01-21,2007-01-27,2007,4,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-02-11,2007-02-17,2007,1,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-02-18,2007-02-24,2007,3,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-02-25,2007-03-03,2007,1,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-03-04,2007-03-10,2007,3,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-03-11,2007-03-17,2007,2,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-03-18,2007-03-24,2007,1,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-03-25,2007-03-31,2007,4,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-04-01,2007-04-07,2007,3,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-04-08,2007-04-14,2007,1,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-04-15,2007-04-21,2007,5,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-04-22,2007-04-28,2007,5,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-04-29,2007-05-05,2007,6,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-05-06,2007-05-12,2007,7,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-05-13,2007-05-19,2007,5,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-05-20,2007-05-26,2007,4,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-05-27,2007-06-02,2007,4,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-06-03,2007-06-09,2007,7,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-06-10,2007-06-16,2007,15,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-06-17,2007-06-23,2007,3,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-06-24,2007-06-30,2007,1,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-07-01,2007-07-07,2007,1,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-07-08,2007-07-14,2007,1,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-07-15,2007-07-21,2007,1,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-07-29,2007-08-04,2007,1,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-08-05,2007-08-11,2007,2,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-08-12,2007-08-18,2007,1,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-08-26,2007-09-01,2007,1,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-09-09,2007-09-15,2007,1,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-09-16,2007-09-22,2007,1,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-09-23,2007-09-29,2007,1,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-10-21,2007-10-27,2007,1,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-11-11,2007-11-17,2007,1,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-11-25,2007-12-01,2007,1,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-12-02,2007-12-08,2007,6,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-12-09,2007-12-15,2007,16,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-12-16,2007-12-22,2007,9,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-12-23,2007-12-29,2007,19,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2007-12-30,2008-01-05,2007,25,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-01-06,2008-01-12,2008,20,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-01-13,2008-01-19,2008,31,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-01-20,2008-01-26,2008,21,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-01-27,2008-02-02,2008,22,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-02-03,2008-02-09,2008,30,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-02-10,2008-02-16,2008,33,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-02-17,2008-02-23,2008,31,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-02-24,2008-03-01,2008,22,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-03-02,2008-03-08,2008,26,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-03-09,2008-03-15,2008,18,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-03-16,2008-03-22,2008,19,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-03-23,2008-03-29,2008,18,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-03-30,2008-04-05,2008,23,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-04-06,2008-04-12,2008,22,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-04-13,2008-04-19,2008,25,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-04-20,2008-04-26,2008,21,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-04-27,2008-05-03,2008,18,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-05-04,2008-05-10,2008,23,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-05-11,2008-05-17,2008,15,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-05-18,2008-05-24,2008,25,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-05-25,2008-05-31,2008,19,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-06-01,2008-06-07,2008,24,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-06-08,2008-06-14,2008,16,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-06-15,2008-06-21,2008,19,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-06-22,2008-06-28,2008,27,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-06-29,2008-07-05,2008,28,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-07-06,2008-07-12,2008,24,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-07-13,2008-07-19,2008,40,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-07-20,2008-07-26,2008,18,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-07-27,2008-08-02,2008,26,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-08-03,2008-08-09,2008,17,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-08-10,2008-08-16,2008,15,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-08-17,2008-08-23,2008,11,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-08-24,2008-08-30,2008,10,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-08-31,2008-09-06,2008,22,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-09-07,2008-09-13,2008,13,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-09-14,2008-09-20,2008,23,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-09-21,2008-09-27,2008,26,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-09-28,2008-10-04,2008,20,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-10-05,2008-10-11,2008,21,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-10-12,2008-10-18,2008,23,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-10-19,2008-10-25,2008,20,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-10-26,2008-11-01,2008,25,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-11-02,2008-11-08,2008,34,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-11-09,2008-11-15,2008,22,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-11-16,2008-11-22,2008,17,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-11-23,2008-11-29,2008,15,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-11-30,2008-12-06,2008,28,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-12-07,2008-12-13,2008,19,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-12-14,2008-12-20,2008,23,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-12-21,2008-12-27,2008,14,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2008-12-28,2009-01-03,2008,13,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-01-04,2009-01-10,2009,24,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-01-11,2009-01-17,2009,33,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-01-18,2009-01-24,2009,23,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-01-25,2009-01-31,2009,29,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-02-01,2009-02-07,2009,33,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-02-08,2009-02-14,2009,28,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-02-15,2009-02-21,2009,26,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-02-22,2009-02-28,2009,20,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-03-01,2009-03-07,2009,37,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-03-08,2009-03-14,2009,29,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-03-15,2009-03-21,2009,37,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-03-22,2009-03-28,2009,27,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-03-29,2009-04-04,2009,44,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-04-05,2009-04-11,2009,44,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-04-12,2009-04-18,2009,44,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-04-19,2009-04-25,2009,54,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-04-26,2009-05-02,2009,57,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-05-03,2009-05-09,2009,40,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-05-10,2009-05-16,2009,77,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-05-17,2009-05-23,2009,77,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-05-24,2009-05-30,2009,88,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-05-31,2009-06-06,2009,103,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-06-07,2009-06-13,2009,104,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-06-14,2009-06-20,2009,105,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-06-21,2009-06-27,2009,92,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-06-28,2009-07-04,2009,124,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-07-05,2009-07-11,2009,131,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-07-12,2009-07-18,2009,145,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-07-19,2009-07-25,2009,146,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-07-26,2009-08-01,2009,185,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-08-02,2009-08-08,2009,194,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-08-09,2009-08-15,2009,170,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-08-16,2009-08-22,2009,231,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-08-23,2009-08-29,2009,198,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-08-30,2009-09-05,2009,182,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-09-06,2009-09-12,2009,249,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-09-13,2009-09-19,2009,212,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-09-20,2009-09-26,2009,247,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-09-27,2009-10-03,2009,233,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-10-04,2009-10-10,2009,219,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-10-11,2009-10-17,2009,236,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-10-18,2009-10-24,2009,215,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-10-25,2009-10-31,2009,151,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-11-01,2009-11-07,2009,181,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-11-08,2009-11-14,2009,159,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-11-15,2009-11-21,2009,198,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-11-22,2009-11-28,2009,190,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-11-29,2009-12-05,2009,183,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-12-06,2009-12-12,2009,225,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-12-13,2009-12-19,2009,182,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-12-20,2009-12-26,2009,139,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2009-12-27,2010-01-02,2009,135,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-01-03,2010-01-09,2010,257,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-01-10,2010-01-16,2010,293,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-01-17,2010-01-23,2010,335,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-01-24,2010-01-30,2010,380,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-01-31,2010-02-06,2010,493,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-02-07,2010-02-13,2010,599,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-02-14,2010-02-20,2010,596,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-02-21,2010-02-27,2010,523,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-02-28,2010-03-06,2010,541,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-03-07,2010-03-13,2010,481,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-03-14,2010-03-20,2010,463,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-03-21,2010-03-27,2010,369,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-03-28,2010-04-03,2010,311,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-04-04,2010-04-10,2010,363,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-04-11,2010-04-17,2010,309,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-04-18,2010-04-24,2010,294,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-04-25,2010-05-01,2010,221,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-05-02,2010-05-08,2010,239,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-05-09,2010-05-15,2010,220,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-05-16,2010-05-22,2010,229,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-05-23,2010-05-29,2010,216,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-05-30,2010-06-05,2010,251,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-06-06,2010-06-12,2010,220,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-06-13,2010-06-19,2010,221,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-06-20,2010-06-26,2010,213,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-06-27,2010-07-03,2010,164,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-07-04,2010-07-10,2010,198,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-07-11,2010-07-17,2010,175,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-07-18,2010-07-24,2010,191,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-07-25,2010-07-31,2010,167,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-08-01,2010-08-07,2010,181,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-08-08,2010-08-14,2010,139,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-08-15,2010-08-21,2010,139,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-08-22,2010-08-28,2010,143,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-08-29,2010-09-04,2010,129,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-09-05,2010-09-11,2010,132,"total"
"COL","colombia","valle","cali","adm2",14374,"week",2010-09-12,2010-09-18,2010,104,"total"
